246	-24.762909	0.045013	402.515717
247	-25.953924	0.038388	301.886780
248	-26.281008	0.038243	402.515717
249	-24.080141	0.046142	654.088074
250	-23.032467	0.056293	603.773560
251	-22.375776	0.060648	805.031433
252	-22.626537	0.060890	402.515717
253	-22.657442	0.061793	503.144653
254	-20.433121	0.077293	704.402527
255	-20.886946	0.074949	553.459106
256	-23.925810	0.052699	402.515717
257	-27.699291	0.033318	704.402527
258	-27.897093	0.035443	301.886780
259	-28.714169	0.030931	553.459106
260	-32.157864	0.020056	1861.635254
261	-30.747143	0.024393	2515.723389
262	-31.384838	0.022395	3220.125732
263	-28.290171	0.031356	5484.276855
264	-28.548210	0.029184	4880.502930
265	-27.730000	0.033254	5534.591309
266	-27.174177	0.034517	5081.761230
267	-27.701376	0.033999	5283.019043
268	-28.971321	0.029402	5132.075684
269	-28.979853	0.028441	5132.075684
270	-31.308405	0.022307	4477.987305
271	-32.251671	0.019252	3823.899414
272	-35.392685	0.013228	4628.930664
273	-36.363548	0.012095	3522.012695
274	-37.682114	0.010371	2415.094238
275	-39.895100	0.008220	1811.320801
276	-42.511112	0.006079	2314.465332
277	-41.597904	0.006807	1911.949707
278	-44.104164	0.005138	1761.006348
279	-43.097710	0.005632	1761.006348
280	-42.532566	0.006042	1207.547119
281	-44.411518	0.004952	1207.547119
282	-42.906158	0.005696	654.088074
283	-43.955936	0.005297	855.345886
284	-43.182259	0.005751	805.031433
285	-46.469971	0.003907	1056.603760
286	-40.232025	0.008456	352.201263
287	-40.365913	0.008035	402.515717
288	-41.933289	0.006571	503.144653
289	-42.585983	0.006066	754.716980
290	-45.860714	0.004217	603.773560
291	-43.823860	0.005174	855.345886
292	-45.126217	0.004682	654.088074
293	-43.518070	0.005634	402.515717
294	-43.874680	0.005361	553.459106
295	-46.836105	0.003611	955.974854
296	-44.354778	0.005280	503.144653
297	-46.000507	0.004156	955.974854
298	-47.324135	0.003423	754.716980
299	-48.897739	0.002852	1106.918213
300	-49.063904	0.002638	1509.433960
301	-45.760433	0.004087	805.031433
302	-44.986855	0.004726	704.402527
303	-44.482468	0.004860	503.144653
304	-44.502716	0.004977	452.830200
305	-43.085308	0.005801	452.830200
306	-46.828403	0.003593	654.088074
307	-44.338654	0.004979	654.088074
308	-47.219612	0.003492	352.201263
309	-43.731091	0.005392	503.144653
310	-42.976467	0.005068	1006.289307
311	-43.089283	0.005901	452.830200
312	-42.923496	0.006074	452.830200
313	-44.075405	0.004984	503.144653
314	-45.362705	0.004240	805.031433
315	-42.918671	0.006233	301.886780
316	-45.212742	0.004403	704.402527
317	-42.980015	0.006088	301.886780
318	-45.291973	0.004371	352.201263
319	-43.894527	0.004900	654.088074
320	-43.374634	0.005908	301.886780
321	-50.441246	0.002268	905.660400
322	-48.447838	0.003104	754.716980
323	-50.134300	0.002345	855.345886
324	-47.426640	0.003485	402.515717
325	-48.196106	0.002925	654.088074
326	-49.593182	0.002685	754.716980
327	-48.858356	0.002855	603.773560
328	-46.896355	0.003857	654.088074
329	-49.439407	0.002877	754.716980
330	-49.535404	0.002740	553.459106
331	-45.592892	0.004157	452.830200
332	-49.746510	0.002638	805.031433
333	-47.112648	0.003484	704.402527
334	-49.902191	0.002337	1157.232666
335	-49.081066	0.002651	1157.232666
336	-46.957405	0.003605	905.660400
337	-47.678833	0.003310	603.773560
338	-48.522156	0.002796	1157.232666
339	-45.950268	0.004049	754.716980
340	-47.497417	0.003336	905.660400
341	-49.138493	0.002901	1006.289307
342	-48.590214	0.003119	905.660400
343	-47.908089	0.003193	1207.547119
344	-47.584759	0.003519	553.459106
345	-49.165268	0.002948	603.773560
346	-50.360107	0.002505	1308.176147
347	-49.816902	0.002655	654.088074
348	-49.174576	0.002896	805.031433
349	-50.975285	0.002314	754.716980
350	-47.291073	0.003423	805.031433
351	-49.799759	0.002777	503.144653
352	-46.335396	0.003751	603.773560
353	-48.920036	0.003102	402.515717
354	-52.055138	0.001944	754.716980
355	-51.184750	0.002318	754.716980
356	-46.398804	0.004024	754.716980
357	-52.059246	0.001993	1207.547119
358	-53.004978	0.001890	503.144653
359	-48.860451	0.003088	553.459106
360	-55.724773	0.001320	704.402527
361	-52.595524	0.001873	704.402527
362	-31.835468	0.016061	1861.635254
363	-39.912750	0.008188	2666.666748
364	-20.602253	0.069622	251.572327
365	-16.960194	0.121162	503.144653
366	-16.710966	0.120662	553.459106
367	-15.966735	0.130247	654.088074
368	-16.801434	0.116098	603.773560
369	-29.372469	0.029999	352.201263
370	-24.853325	0.049937	251.572327
371	-24.344997	0.050887	201.257858
372	-32.909409	0.019567	402.515717
373	-30.922937	0.024329	402.515717
374	-30.830288	0.021642	553.459106
375	-21.889641	0.058953	905.660400
376	-14.342697	0.160078	754.716980
377	-12.007285	0.211802	704.402527
378	-11.911354	0.210397	805.031433
379	-12.799409	0.188852	805.031433
380	-13.596717	0.170489	1106.918213
381	-13.702691	0.168260	905.660400
382	-14.039558	0.160396	1257.861694
383	-16.457609	0.121200	1207.547119
384	-18.894737	0.091884	603.773560
385	-18.310120	0.094604	905.660400
386	-17.984203	0.101317	704.402527
387	-17.426359	0.103609	503.144653
388	-15.020071	0.143327	654.088074
389	-15.287072	0.147108	805.031433
390	-16.907202	0.124280	754.716980
391	-16.181183	0.128001	654.088074
392	-15.207570	0.137611	654.088074
393	-16.224712	0.124838	754.716980
394	-20.928152	0.072794	603.773560
395	-25.539825	0.041825	503.144653
396	-25.142019	0.045818	1761.006348
397	-24.435926	0.046073	3320.754639
398	-22.557095	0.060172	4981.131836
399	-23.449810	0.055127	5484.276855
400	-27.465599	0.034406	4729.559570
401	-31.237656	0.020715	2968.553467
402	-33.281445	0.018165	704.402527
403	-32.595367	0.020820	301.886780
404	-31.579712	0.022013	402.515717
405	-34.219242	0.016075	805.031433
406	-38.101166	0.010110	1157.232666
407	-36.996326	0.011797	905.660400
408	-35.904911	0.012727	1308.176147
409	-23.883678	0.052725	754.716980
410	-22.908934	0.059174	603.773560
411	-23.863848	0.050863	955.974854
412	-22.573729	0.061739	553.459106
413	-21.462639	0.066886	805.031433
414	-20.385347	0.075959	855.345886
415	-19.435530	0.083553	905.660400
416	-20.095276	0.078127	1006.289307
417	-19.777208	0.082005	905.660400
418	-20.704338	0.076198	905.660400
